,zinc_id,smiles,Molecule Name,ROMol
1287,ZINC000003810860,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,"3-(3,4-dihydro-1H-isoquinolin-2-yl)-1-pyridin-2-ylpropan-1-ol",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4F90>
1288,ZINC000003812933,C[C@@]12CC3CC(N)(C1)C[C@](C)(C3)C2,"2-[2-[[3-[(4-methoxybenzoyl)amino]-4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene]methyl]phenoxy]acetic acid",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4F20>
1289,ZINC000003812989,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,"5-[(4-hydroxyphenyl)methylidene]-3-(oxolan-2-ylmethyl)-2-sulfanylidene-1,3-thiazolidin-4-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4EB0>
1290,ZINC000003806721,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,"3-[(4-methoxyphenyl)methyl]-5-[[9-methyl-4-oxo-2-(3-propan-2-yloxypropylamino)pyrido[1,2-a]pyrimidin-3-yl]methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4E40>
1291,ZINC000003812841,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,4-cyano-N-(3-phenylmethoxypyridin-2-yl)benzenesulfonamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4DD0>
1292,ZINC000003872738,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,"N-benzhydryl-2-(2,3-dihydro-1,4-benzodioxin-6-yl)acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4D60>
1293,ZINC000003875393,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,"N-(3-bromophenyl)-2-[2-oxo-2-[2-(3,4,5-trimethoxybenzoyl)hydrazinyl]ethoxy]acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4CF0>
1294,ZINC000000011012,O=C(c1ccccc1)c1ccc2n1CC[C@@H]2C(=O)O,"3-[(3S,5R,10S,13R,14S,16S,17R)-3,14,16-trihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4C80>
1295,ZINC000000056556,CC(C)NC[C@H](O)COc1cccc2ccccc12,"(1-methyl-3,6-dihydro-2H-pyridin-4-yl)methyl 2-hydroxy-3-methyl-2-phenylbutanoate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4C10>
1296,ZINC000000004351,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,tert-butyl N-(4-aminobutyl)carbamate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4BA0>
1297,ZINC000000001979,CCC1(c2ccccc2)C(=O)NCNC1=O,1-azabicyclo[2.2.2]octan-3-yl acetate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4B30>
1298,ZINC000000002009,CN(C)C(=O)Oc1ccc[n+](C)c1,2-(2-acetyloxypropanoyloxy)ethyl-trimethylazanium,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4AC0>
1299,ZINC000003871832,COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"3-(2,4-dimethoxypyrimidin-5-yl)-N-[1-(3-methoxy-3-methylbutyl)pyrazol-4-yl]prop-2-enamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4A50>
1300,ZINC000003871978,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,"2-(3-methoxyphenyl)-3-(2-phenoxyethyl)-1,3-thiazolidin-4-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE49E0>
1301,ZINC000003872605,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,"6-[4-[4-[3-(3,4-dichlorophenyl)-1,2-oxazol-5-yl]-1,3-thiazol-2-yl]piperidine-1-carbonyl]-2,3-dihydro-[1,3]thiazolo[3,2-a]pyrimidin-5-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4970>
1302,ZINC000003873936,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,N'-[2-[3-oxo-1-(2-phenyl-1H-indol-3-yl)-1H-isoindol-2-yl]propanoyl]adamantane-1-carbohydrazide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4900>
1303,ZINC000003842753,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,"2-(2-hydroxyphenyl)-1,2,3,5-tetrahydro-1,5-benzodiazepin-4-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4890>
1304,ZINC000003871541,O=C1CN2Cc3c(ccc(Cl)c3Cl)NC2=N1,"N-(1-amino-1-oxo-3-phenylpropan-2-yl)-1,3,4-trihydroxy-5-[(4-methylphenyl)carbamoylamino]cyclohexane-1-carboxamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4820>
1305,ZINC000003871960,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,"5-[(3-ethoxy-4-hydroxy-5-prop-2-enylphenyl)methylidene]-3-methyl-2-(4-methylphenyl)imino-1,3-thiazolidin-4-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE47B0>
1306,ZINC000003872277,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1-[4-[[4-(2-chloro-6-methoxypyridine-4-carbonyl)morpholin-2-yl]methoxy]-2-methylphenyl]ethanone,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4740>
1307,ZINC000003830957,COCC(=O)Nc1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)N(C)C[C@H](O)CO)c1I,ethyl 3-[furan-2-ylmethyl-(4-propan-2-ylphenyl)sulfonylamino]propanoate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE46D0>
1308,ZINC000003798757,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,"1-[4-[4-(4,4-dimethyl-1,3-oxazolidine-3-carbonyl)-1,3-thiazol-2-yl]piperidin-1-yl]-4-(4-methoxyphenyl)butane-1,4-dione",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4660>
1309,ZINC000003805768,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,[4-(4-chlorophenyl)-5-[4-(2-fluoro-4-propylphenyl)phenyl]pyrazol-1-yl]-(3-methoxyphenyl)methanone,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE45F0>
1310,ZINC000003812867,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,"2-[3-[(4-tert-butylphenoxy)methyl]phenyl]-1,3-benzothiazole",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4580>
1311,ZINC000003813083,C[N+]1(C)CCC[C@@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,"17-(4-methylphenyl)-13-(2-methylpropyl)-2,9,13,15,17-pentazatetracyclo[8.7.0.03,8.011,16]heptadeca-1,3,5,7,9,11(16),14-heptaen-12-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4510>
1312,ZINC000000897288,Cc1cn[nH]c1,"(E)-3-(4-bromophenyl)-N-(5-methyl-1,3,4-thiadiazol-2-yl)prop-2-enamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE44A0>
1313,ZINC000000968257,CN(C)CCC=C1c2ccccc2CCc2ccccc21,N-[(2-ethoxyphenyl)methylideneamino]-2-(4-methoxyanilino)acetamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4430>
1314,ZINC000000968327,CCc1ccc(CCOc2ccc(C[C@H]3SC(=O)NC3=O)cc2)nc1,N-[2-(cyclohexen-1-yl)ethyl]-2-(3-methylphenoxy)acetamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE43C0>
1315,ZINC000001849548,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,"(Z)-2-cyano-3-[3,5-dichloro-4-[(4-fluorophenyl)methoxy]phenyl]-N-phenylprop-2-enamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4350>
1316,ZINC000001853205,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,"(7Z)-7-[(3,4-dimethoxyphenyl)methylidene]-3-(4-ethylphenyl)-2,4-dihydro-[1,3]thiazolo[3,2-a][1,3,5]triazin-6-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE42E0>
1317,ZINC000003929486,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,"1-[2,4-bis(difluoromethoxy)phenyl]-2-(3-imino-1H-isoindol-2-yl)ethanone",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4270>
1318,ZINC000003932831,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,"N-(6-ethoxy-1,3-benzothiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]prop-2-enamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4200>
1319,ZINC000003938686,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,[2-(5-chloro-2-nitroanilino)-2-oxoethyl] 5-methoxy-3-methyl-1-benzofuran-2-carboxylate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4190>
1320,ZINC000003930376,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,3-(1-benzofuran-2-carbonyl)-2-(3-chlorophenyl)-5-oxo-1-(pyridin-1-ium-3-ylmethyl)-2H-pyrrol-4-olate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4120>
1321,ZINC000003938482,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,N-[1-[2-[(3-ethoxy-4-hydroxy-5-prop-2-enylphenyl)methylidene]hydrazinyl]-3-methyl-1-oxobutan-2-yl]-4-methoxybenzamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE40B0>
1322,ZINC000003938751,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,"2-[4-[5-(3,4-dichlorophenyl)furan-2-yl]-1,3-thiazol-2-yl]-3-(4-nitrophenyl)prop-2-enenitrile",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE4040>
1323,ZINC000001999487,NC1=NC[C@H]2c3ccccc3Cc3ccccc3N12,"(2S)-2-[(5E)-4-oxo-5-[(4-prop-2-enoxyphenyl)methylidene]-2-sulfanylidene-1,3-thiazolidin-3-yl]butanedioate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3F90>
1324,ZINC000003953037,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,"2-(2-acetyl-4-chlorophenoxy)-N-(1,1-dioxothiolan-3-yl)acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3F20>
1325,ZINC000003964325,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,N-[(4-methoxy-2-methyl-5-propan-2-ylphenyl)methylideneamino]-2-[[2-(4-methoxyphenyl)acetyl]amino]propanamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3EB0>
1326,ZINC000003976838,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,N-[1-(1-adamantyl)ethyl]-4-(4-bromophenoxy)butanamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3E40>
1327,ZINC000000001115,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,"2-[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3DD0>
1328,ZINC000000057341,COc1ccccc1OC[C@@H](O)COC(N)=O,"1-N',2-N'-bis(2-methylphenyl)ethanedihydrazide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3D60>
1329,ZINC000000057062,Cc1cccc(C)c1OC[C@H](C)N,"2-(chrysen-6-ylmethylamino)-2-methylpropane-1,3-diol",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3CF0>
1330,ZINC000000057255,NS(=O)(=O)c1cc([C@@]2(O)NC(=O)c3ccccc32)ccc1Cl,"N,N-dimethyl-2-[methyl-(4,7,7-trimethyl-3-oxo-2-bicyclo[2.2.1]heptanyl)amino]acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3C80>
1331,ZINC000003926298,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@](=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,"2-[2-(difluoromethoxy)phenyl]-7-methoxy-1'-methylsulfonylspiro[1,10b-dihydropyrazolo[1,5-c][1,3]benzoxazine-5,4'-piperidine]",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3C10>
1332,ZINC000003873296,Clc1ccc(CO/N=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,[2-(1-adamantyl)-2-oxoethyl] 5-chloro-2-methoxybenzoate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3BA0>
1333,ZINC000003875342,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,"N-[1-amino-3-(4-methoxyphenyl)-1-oxopropan-2-yl]-1,3,4-trihydroxy-5-[[3-(trifluoromethyl)phenyl]sulfonylamino]cyclohexane-1-carboxamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3B30>
1334,ZINC000003920028,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4-[2-(6-bromonaphthalen-2-yl)oxy-5-nitrophenyl]sulfonylmorpholine,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3AC0>
1335,ZINC000000403011,C[C@@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(C(N)=O)c1,"1-[4-(1-methylimidazol-2-yl)sulfanyl-3-nitrophenyl]-N-(2-methylsulfanyl-1,3-benzothiazol-6-yl)methanimine",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3A50>
1336,ZINC000003830387,O=NN(CCCl)C(=O)NCCCl,ethyl 5-[(2-chlorophenyl)methoxy]-2-phenyl-1-benzofuran-3-carboxylate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE39E0>
1337,ZINC000000113404,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,"(7-methyl-2,3-dihydro-1H-inden-4-yl)-naphthalen-1-ylmethanone",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3970>
1338,ZINC000000113410,CN(C)CC[C@H](c1ccc(Cl)cc1)c1ccccn1,S-carbamimidoyl ethanethioate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3900>
1339,ZINC000000000257,COC(=O)CCc1ccc(OC[C@H](O)CNC(C)C)cc1,[3-hydroxy-2-(hydroxymethyl)-5-(3-hydroxytetradecanoylamino)-6-phosphonooxyoxan-4-yl] 3-hydroxytetradecanoate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3890>
1340,ZINC000000113398,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,(2-amino-2-oxoethyl)-[2-(3-carboxyprop-2-enoyloxy)ethyl]-dimethylazanium;dodecyl sulfate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3820>
1341,ZINC000001850376,CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,"(7Z)-7-benzylidene-3,4-diphenyl-2H-[1,3]thiazolo[2,3-c][1,2,4]triazin-6-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE37B0>
1342,ZINC000003925861,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,"3-[3,5-bis(trifluoromethyl)phenyl]-1-[[1-[(2-methylphenyl)methyl]pyrrol-2-yl]methyl]-1-prop-2-enylurea",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3740>
1343,ZINC000000968255,CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,2-(4-methoxyanilino)-N-(naphthalen-1-ylmethylideneamino)acetamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE36D0>
1344,ZINC000000968303,CC(C)c1cccc(C(C)C)c1O,"2-(2-methoxyanilino)-N-[(2,4,6-trimethylphenyl)methylideneamino]acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3660>
1345,ZINC000001843099,COc1cc2nc(N(C)CCCNC(=O)[C@H]3CCCO3)nc(N)c2cc1OC,"4-(4-bromo-2-chlorophenyl)-3-pyridin-3-yl-1H-1,2,4-triazole-5-thione",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE35F0>
1346,ZINC000001851149,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,"2-(4-methoxyphenoxy)-N-methyl-N-(1,3,4,10-tetrahydro-[1,4]oxazino[4,3-a]benzimidazol-5-ium-8-yl)acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3580>
1347,ZINC000000622123,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,"2-(6,8-dichlorobenzo[g][1]benzothiol-4-yl)oxirane",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3510>
1348,ZINC000085540215,CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NC[C@H](O)CO)c1I,"7-(4-iodobutyl)-5H-[1,3]dioxolo[4,5-f]indole",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE34A0>
1349,ZINC000085540219,CC(=O)N(C[C@H](O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NC[C@@H](O)CO)c1I,"4,5,6,7-tetrabromo-1-methylbenzotriazole",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3430>
1350,ZINC000085540223,CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NC[C@@H](O)CO)c1I,"N,N'-bis(8-methyl-8-azabicyclo[3.2.1]octan-3-yl)oxamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE33C0>
1351,ZINC000087496092,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@H](O)[C@H](O)[C@H]1O,"2-amino-5-(6-amino-2,4-dibromo-3-hydroxyphenyl)-5-oxopentanoic acid",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3350>
1352,ZINC000096006013,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,"(Z,4S)-2-ethyl-4-hydroxyhex-2-enenitrile",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE32E0>
1353,ZINC000169289388,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,Not Found,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3270>
1354,ZINC000169621215,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,Not Found,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3200>
1355,ZINC000001319780,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,2-hydroxy-5-[[2-(4-methyl-2-oxochromen-7-yl)oxyacetyl]amino]benzoic acid,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3190>
1356,ZINC000085555528,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,(2-isothiocyanatophenyl)methyl-triphenylphosphanium;bromide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3120>
1357,ZINC000001530625,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,[(2S)-2-methoxycarbonylpyrrolidin-1-yl]methylphosphinate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE30B0>
1358,ZINC000014210876,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,N-(1H-imidazol-2-yl)-3-methoxy-1-methylindole-2-carboxamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE3040>
1359,ZINC000000002043,CN(C)CCO[C@H](c1ccc(Cl)cc1)c1ccccn1,"2-cyano-3-(3,5-ditert-butyl-4-hydroxyphenyl)prop-2-enimidothioic acid",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2F90>
1360,ZINC000000000607,CN(C)CC[C@@H](c1ccccc1)c1ccccn1,"2,3,4,5-tetrahydroxyhexanedioic acid",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2F20>
1361,ZINC000000001982,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,N-[methoxy(methylsulfanyl)phosphoryl]acetamide,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2EB0>
1362,ZINC000043100709,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,2-(azocan-1-yl)-2-naphthalen-1-ylethanamine,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2E40>
1363,ZINC000043100953,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,"2-cyclohexyl-1-(5,6,7,8-tetrahydronaphthalen-2-yl)ethanamine",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2DD0>
1364,ZINC000084758479,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,3-[(4-phenylpiperazin-1-yl)methyl]benzaldehyde,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2D60>
1365,ZINC000084843283,O=c1[nH]c2cc(Cl)ccc2o1,[[amino(phenyl)methylidene]amino] 1-(benzenesulfonyl)piperidine-4-carboxylate,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2CF0>
1366,ZINC000000001850,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,"1-[9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-6-yl]-1-hydroxyguanidine",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2C80>
1367,ZINC000000020243,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,"(2S,8R,9S,10R,13S,14S,17S)-17-hydroxy-4,4,10,13,17-pentamethyl-3-oxo-1,2,7,8,9,11,12,14,15,16-decahydrocyclopenta[a]phenanthrene-2-carbonitrile",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2C10>
1368,ZINC000000020245,CN(C)CCCN1c2ccccc2CCc2ccccc21,nonacosanoic acid,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2BA0>
1369,ZINC000000020248,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,2-benzamido-3-[4-[2-chloroethyl(2-fluoroethyl)amino]phenyl]propanoic acid,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2B30>
1370,ZINC000003813042,CC(=O)Nc1nnc(S(N)(=O)=O)s1,"N-(4-methoxy-2-methylphenyl)-4-(4-methyl-2-oxo-1,3-oxazolidin-3-yl)piperidine-1-carboxamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2AC0>
1371,ZINC000003830314,C[C@H](C[N+](C)(C)C)OC(N)=O,"disodium;[[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl] phosphate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2A50>
1372,ZINC000003831429,C[C@H](N)C12CC3CC(CC(C3)C1)C2,"methyl 13-(11-acetyloxy-12-ethyl-10-hydroxy-5-methoxy-10-methoxycarbonyl-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraen-4-yl)-1,11-diazapentacyclo[13.6.1.04,12.05,10.016,20]docosa-4(12),5,7,9-tetraene-13-carboxylate",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE29E0>
1373,ZINC000003831586,C[C@@H](CN(C)C)CN1c2ccccc2CCc2ccccc21,"9-(4-tert-butylphenyl)-4-ethyl-8,10-dihydropyrano[2,3-f][1,3]benzoxazin-2-one",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2970>
1374,ZINC000003830990,CC[C@H](C(N)=O)N1CCCC1=O,"N-(6,11-dioxo-2-thiophen-3-yl-6a,7,8,9-tetrahydro-5H-pyrrolo[2,1-c][1,4]benzodiazepin-8-yl)thiophene-2-sulfonamide",<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2900>
1375,ZINC000000643153,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1-methyl-3-phenylimidazolidine,<rdkit.Chem.rdchem.Mol object at 0x000001922ECE2890>
